,,prix_au_m2,count,min,max,nom_commune
34210.0,Maison,1463.529460024774,54,550.0,3185.4708520179374,Olonzac
34220.0,Appartement,1230.1709401709402,3,553.8461538461538,2216.6666666666665,Saint-Pons-de-Thomières
34220.0,Maison,1365.422129798742,21,592.5925925925926,3329.4,Verreries-de-Moussans
34230.0,Appartement,1604.6656212911673,5,1083.3333333333333,2433.809523809524,Vendémian
34230.0,Maison,2265.7807714701157,105,508.47457627118644,9324.626865671642,Puilacher
34240.0,Appartement,2196.9197854680083,22,769.2307692307693,2953.529411764706,Lamalou-les-Bains
34240.0,Maison,1577.0613147734907,9,661.7647058823529,3393.0555555555557,Lamalou-les-Bains
34250.0,Appartement,5584.62719793034,100,1785.7142857142858,18877.551020408162,Palavas-les-Flots
34250.0,Maison,6641.076452972981,12,2705.8823529411766,15473.684210526315,Palavas-les-Flots
34260.0,Appartement,1051.3170407673954,6,681.8181818181819,2031.9148936170213,Le Bousquet-d'Orb
34260.0,Maison,1378.7757329030258,30,541.6666666666666,2533.3333333333335,Ceilhes-et-Rocozels
34270.0,Appartement,3445.374373433584,4,1995.0,4142.857142857143,Les Matelles
34270.0,Maison,3172.5704475771104,35,750.0,8057.258064516129,Valflaunès
34280.0,Appartement,5527.931919601408,307,1671.641791044776,12712.5,La Grande-Motte
34280.0,Maison,6594.00199351019,15,4818.9655172413795,11022.5,La Grande-Motte
34290.0,Appartement,1325.5017505998974,8,539.4190871369294,1982.7586206896551,Bassan
34290.0,Maison,2238.3304939658,102,523.2558139534884,5224.3421052631575,Lieuran-lès-Béziers
34300.0,Appartement,4147.53752339154,706,520.0,18836.11111111111,Agde
34300.0,Maison,3786.7417758705883,181,657.8947368421053,11983.557377049181,Agde
34310.0,Appartement,1086.9565217391305,1,1086.9565217391305,1086.9565217391305,Capestang
34310.0,Maison,1927.5614781931,50,638.8888888888889,4459.080645161291,Capestang
34320.0,Appartement,1083.3333333333333,1,1083.3333333333333,1083.3333333333333,Neffiès
34320.0,Maison,2231.8561496780585,53,714.0,3970.0,Roujan
34330.0,Appartement,828.775118857784,4,518.0722891566265,1458.3333333333333,La Salvetat-sur-Agout
34330.0,Maison,1820.624664845073,15,575.2212389380531,5828.867647058823,La Salvetat-sur-Agout
34340.0,Appartement,4166.692718814095,80,979.1666666666666,8350.33613445378,Marseillan
34340.0,Maison,4017.9709607256864,61,1198.6301369863013,7727.428571428572,Marseillan
34350.0,Appartement,3641.1684760727076,80,862.0689655172414,7064.512195121952,Valras-Plage
34350.0,Maison,3375.502280111503,50,1071.4285714285713,5496.428571428572,Vendres
34360.0,Maison,1913.3120463713383,32,555.5555555555555,3610.0,Pardailhan
34370.0,Appartement,1327.5391016742547,9,760.8695652173913,2031.25,Maraussan
34370.0,Maison,1891.3147393915044,59,530.3030303030303,3346.788990825688,Cazouls-lès-Béziers
34380.0,Appartement,3586.9565217391305,1,3586.9565217391305,3586.9565217391305,Saint-Martin-de-Londres
34380.0,Maison,2787.076059570815,26,1194.0298507462687,5250.285714285715,Saint-Martin-de-Londres
34390.0,Appartement,830.0,1,830.0,830.0,Olargues
34390.0,Maison,1497.7591382795654,18,663.0434782608696,2708.3333333333335,Mons
34400.0,Appartement,2188.6456869978506,77,700.0,7120.0,Lunel
34400.0,Maison,2850.3878119515534,119,758.9473684210526,5784.810126582279,Lunel
34410.0,Appartement,3039.469130355066,11,715.5172413793103,5181.818181818182,Sauvian
34410.0,Maison,2832.0751211773554,64,600.0,4912.25,Sérignan
34420.0,Appartement,2331.2422249216747,19,968.2539682539683,3946.4285714285716,Villeneuve-lès-Béziers
34420.0,Maison,3052.913999074314,72,563.3802816901408,6875.0,Portiragnes
34430.0,Appartement,3780.0897424281643,19,1335.8778625954199,5200.0,Saint-Jean-de-Védas
34430.0,Maison,4094.171197917241,31,583.3333333333334,7344.897959183673,Saint-Jean-de-Védas
34440.0,Appartement,1707.1759259259259,3,1272.3214285714287,2277.777777777778,Nissan-lez-Enserune
34440.0,Maison,2304.1661620609157,41,750.0,5392.156862745098,Nissan-lez-Enserune
34450.0,Appartement,3053.151290354443,26,528.5171102661596,6002.5,Vias
34450.0,Maison,3046.7528015612074,45,961.5384615384615,5532.751141552511,Vias
34460.0,Appartement,894.1630116959063,2,735.6944444444445,1052.6315789473683,Cessenon-sur-Orb
34460.0,Maison,1667.4485905477495,24,600.0,3888.8888888888887,Cazedarnes
34470.0,Appartement,3877.8230387566723,8,2126.25,5598.630136986301,Pérols
34470.0,Maison,4288.5873133962805,31,2238.805970149254,8523.809523809523,Pérols
34480.0,Appartement,1853.8130474413679,5,1045.6273764258556,3864.1,Puissalicon
34480.0,Maison,2078.4415534628733,98,560.6617647058823,4625.0,Laurens
34490.0,Appartement,1716.7454888146021,7,949.5798319327731,3025.0,Causses-et-Veyran
34490.0,Maison,2050.9236775096815,62,571.4285714285714,7210.526315789473,Murviel-lès-Béziers
34500.0,Appartement,1599.6741559379645,407,504.58715596330273,4631.578947368421,Béziers
34500.0,Maison,2237.0505676906805,213,611.5107913669065,14444.444444444445,Béziers
34510.0,Appartement,1904.2943521594686,5,1244.1860465116279,2854.285714285714,Florensac
34510.0,Maison,2571.6330250479136,30,775.0,6462.264150943396,Florensac
34520.0,Appartement,932.2033898305085,1,932.2033898305085,932.2033898305085,Le Caylar
34520.0,Maison,1636.9708760940068,10,533.3333333333334,3000.0,La Vacquerie-et-Saint-Martin-de-Castries
34530.0,Appartement,1427.1923584800024,8,1020.9424083769634,2829.4117647058824,Montagnac
34530.0,Maison,2258.230286715782,31,535.7142857142857,6068.181818181818,Montagnac
34540.0,Appartement,4269.048741543412,96,1977.2727272727273,7470.588235294118,Balaruc-les-Bains
34540.0,Maison,3403.425612313365,24,1404.4943820224719,5498.031496062992,Balaruc-les-Bains
34550.0,Appartement,1988.6105006105006,2,1539.6825396825398,2437.5384615384614,Bessan
34550.0,Maison,2436.538601881856,16,825.5813953488372,3713.6363636363635,Bessan
34560.0,Appartement,2201.0994530513653,15,1078.978712121212,3533.3333333333335,Montbazin
34560.0,Maison,2811.868125128205,48,850.0,5555.555555555556,Montbazin
34570.0,Appartement,3178.00217620302,20,887.5739644970414,4517.674418604651,Pignan
34570.0,Maison,3178.602028526682,48,944.2379182156134,5714.285714285715,Saussan
34590.0,Appartement,2278.5051865399632,8,1461.5384615384614,3663.0232558139537,Marsillargues
34590.0,Maison,2750.2568536252884,30,937.5,4545.454545454545,Marsillargues
34600.0,Appartement,888.4380614108494,28,532.4675324675325,2000.0,Bédarieux
34600.0,Maison,1592.8476135977146,49,602.4096385542168,4500.0,Hérépian
34610.0,Appartement,581.3953488372093,1,581.3953488372093,581.3953488372093,Saint-Gervais-sur-Mare
34610.0,Maison,1305.313251205698,15,638.8888888888889,2661.2903225806454,Saint-Gervais-sur-Mare
34620.0,Appartement,1177.323113207547,2,943.3962264150944,1411.25,Puisserguier
34620.0,Maison,1642.0830627637094,25,578.9473684210526,3258.8541666666665,Puisserguier
34630.0,Appartement,2287.9256965944273,1,2287.9256965944273,2287.9256965944273,Saint-Thibéry
34630.0,Maison,2079.560595228123,25,520.8333333333334,3562.5,Saint-Thibéry
34650.0,Appartement,540.3726708074535,1,540.3726708074535,540.3726708074535,Lunas
34650.0,Maison,1356.3389874147547,10,533.3333333333334,2873.5632183908046,Dio-et-Valquières
34660.0,Appartement,2686.9045327986096,9,1615.3846153846155,3733.3333333333335,Cournonterral
34660.0,Maison,3180.3081281706786,29,1184.7826086956522,4792.857142857143,Cournonsec
34670.0,Appartement,3654.324018236158,10,956.1164383561644,4605.0,Baillargues
34670.0,Maison,4245.538411310888,30,979.7298198198198,9500.0,Saint-Brès
34680.0,Appartement,2023.490592814365,18,855.2631578947369,3354.4303797468356,Saint-Georges-d'Orques
34680.0,Maison,3572.0735248510887,10,1920.0,4622.641509433963,Saint-Georges-d'Orques
34690.0,Appartement,3707.646130899855,7,2360.0,4505.943333333334,Fabrègues
34690.0,Maison,3230.108585838885,25,666.6666666666666,6351.351351351352,Fabrègues
34700.0,Appartement,1540.30185525957,22,519.2307692307693,6187.5,Lodève
34700.0,Maison,1643.3715208407843,46,547.945205479452,3750.0,Le Bosc
34710.0,Appartement,1658.8815789473683,1,1658.8815789473683,1658.8815789473683,Lespignan
34710.0,Maison,2067.350544418342,19,519.4444444444445,5032.258064516129,Lespignan
34720.0,Appartement,1152.7777777777778,1,1152.7777777777778,1152.7777777777778,Caux
34720.0,Maison,2583.5939816759146,15,1029.4117647058824,3748.076923076923,Caux
34725.0,Appartement,2043.7971226021684,4,1729.0,2520.0,Saint-André-de-Sangonis
34725.0,Maison,2485.687359187003,37,690.9090909090909,4251.349397590361,Saint-Félix-de-Lodez
34730.0,Appartement,3177.7003484320558,3,2142.8571428571427,4000.0,Prades-le-Lez
34730.0,Maison,4093.7742767252057,11,1513.3333333333333,5617.948717948718,Prades-le-Lez
34740.0,Appartement,3286.001652213018,9,1628.6644951140065,4791.621621621622,Vendargues
34740.0,Maison,3931.0582174689757,16,1855.6701030927834,7812.609375,Vendargues
34750.0,Appartement,3838.9378147958973,7,3163.4615384615386,5019.125,Villeneuve-lès-Maguelone
34750.0,Maison,3841.515885862675,24,882.3529411764706,6470.0,Villeneuve-lès-Maguelone
34760.0,Appartement,2686.0684359200973,4,1835.4430379746836,3361.1111111111113,Boujan-sur-Libron
34760.0,Maison,2965.831470499024,9,1943.3333333333333,3918.841014492754,Boujan-sur-Libron
34770.0,Appartement,2561.164765524728,7,1804.5112781954888,3260.9210526315787,Gigean
34770.0,Maison,3270.5973771308995,13,2390.1739130434785,4462.804878048781,Gigean
34790.0,Appartement,3122.0347041033315,31,2135.862068965517,3759.375,Grabels
34790.0,Maison,4013.5477273180195,20,930.4285714285714,6910.714285714285,Grabels
34800.0,Appartement,1892.0764718694522,28,520.8333333333334,5666.666666666667,Clermont-l'Hérault
34800.0,Maison,2289.411083664494,89,515.625,6466.666666666667,Clermont-l'Hérault
34810.0,Maison,2685.393320264167,23,559.3220338983051,5203.773584905661,Pomérols
34820.0,Appartement,2489.490740740741,2,1437.5,3541.4814814814813,Teyran
34820.0,Maison,3518.4128212024425,15,1261.1764705882354,5666.666666666667,Teyran
34830.0,Appartement,3677.18603678919,23,2465.753424657534,4296.875,Jacou
34830.0,Maison,4185.844109764587,35,2608.695652173913,5651.525423728814,Jacou
34850.0,Appartement,1416.6666666666667,1,1416.6666666666667,1416.6666666666667,Pinet
34850.0,Maison,1591.8231985657858,4,668.9895470383275,3358.823529411765,Pinet
34880.0,Appartement,3348.9598033015136,6,2909.59595959596,3870.967741935484,Lavérune
34880.0,Maison,3380.3147843179368,8,1100.0,5250.0,Lavérune
34920.0,Appartement,4044.0536104318203,16,2320.754716981132,4760.724637681159,Le Crès
34920.0,Maison,3810.5982133287093,24,1730.7692307692307,5640.0,Le Crès
34970.0,Appartement,4468.174083308382,51,1275.3757225433526,7475.531914893617,Lattes
34970.0,Maison,4762.278882118271,47,540.5405405405405,17107.843137254902,Lattes
34980.0,Appartement,3387.5593970604477,21,1417.6245210727968,5708.333333333333,Saint-Gély-du-Fesc
34980.0,Maison,3604.1438825978425,67,850.0,10541.935483870968,Saint-Clément-de-Rivière
34990.0,Appartement,3111.746382153573,36,1208.092485549133,3902.439024390244,Juvignac
34990.0,Maison,3202.442569028902,22,1166.6666666666667,5655.555555555556,Juvignac
35000.0,Appartement,3855.008535093129,767,666.6666666666666,13450.260416666666,Rennes
35000.0,Maison,4594.8811726939875,88,694.4444444444445,10101.522842639593,Rennes
35111.0,Appartement,1832.9268292682927,1,1832.9268292682927,1832.9268292682927,La Fresnais
35111.0,Maison,1953.8660452613874,17,1312.5,2625.0,La Fresnais
35113.0,Appartement,2244.442512245312,3,1935.483870967742,2571.4285714285716,Domagné
35113.0,Maison,2199.8522965039833,13,833.3333333333334,3142.8571428571427,Domagné
35114.0,Appartement,2884.1950646298474,2,2152.1739130434785,3616.2162162162163,Saint-Benoît-des-Ondes
35114.0,Maison,3042.293337690881,6,1750.0,4909.090909090909,Saint-Benoît-des-Ondes
35120.0,Appartement,2267.0040173024117,16,1557.017543859649,3666.6666666666665,Dol-de-Bretagne
35120.0,Maison,1959.7539519913432,77,517.2413793103449,4705.882352941177,Dol-de-Bretagne
35130.0,Appartement,1783.7837837837837,4,1000.0,2500.0,La Guerche-de-Bretagne
35130.0,Maison,1330.987768913545,33,590.0621118012423,2500.0,La Guerche-de-Bretagne
35131.0,Appartement,3245.9072252279066,30,1570.6806282722514,8666.666666666666,Chartres-de-Bretagne
35131.0,Maison,2566.060837368165,28,908.183632734531,3614.864864864865,Pont-Péan
35132.0,Appartement,3182.3789478906683,18,1308.411214953271,3674.4186046511627,Vezin-le-Coquet
35132.0,Maison,3107.4556548525156,10,1518.987341772152,4200.0,Vezin-le-Coquet
35133.0,Maison,1621.8759472594534,77,539.4736842105264,3100.0,Landéan
35134.0,Maison,1579.7041057203448,12,781.6091954022988,3476.923076923077,Thourie
35135.0,Appartement,3191.547417679931,31,2500.0,4878.048780487805,Chantepie
35135.0,Maison,3235.89766432881,9,2688.8888888888887,4013.362068965517,Chantepie
35136.0,Appartement,2918.4311563935507,69,948.0952380952381,6600.0,Saint-Jacques-de-la-Lande
35136.0,Maison,3447.6331041260974,22,1428.5714285714287,7313.432835820896,Saint-Jacques-de-la-Lande
35137.0,Appartement,2410.695759425465,6,1330.2752293577983,3162.785714285714,Pleumeleuc
35137.0,Maison,2387.8763500632094,20,1272.0,3958.3333333333335,La Nouaye
35140.0,Appartement,2341.346153846154,2,2307.6923076923076,2375.0,Saint-Aubin-du-Cormier
35140.0,Maison,1804.8467327793671,49,582.2222222222222,3345.5855555555554,La Chapelle-Saint-Aubert
35150.0,Appartement,2421.7477274468392,20,1029.4117647058824,3318.181818181818,Janzé
35150.0,Maison,2045.496246979054,58,529.7157622739018,3549.618320610687,Piré-Chancé
35160.0,Appartement,2528.876087780396,9,1666.6666666666667,3550.0,Le Verger
35160.0,Maison,2089.832873806167,52,529.3262195121952,3381.6666666666665,Breteil
35170.0,Appartement,3004.547099974198,47,1640.625,4944.444444444444,Bruz
35170.0,Maison,2921.1915507828985,48,1221.0144927536232,5631.578947368421,Bruz
35190.0,Appartement,1702.2127295522316,8,862.0689655172414,2196.969696969697,Saint-Domineuc
35190.0,Maison,1843.7171761571792,55,530.3030303030303,6057.692307692308,Cardroc
35200.0,Appartement,2656.814975950048,205,1183.5443037974683,5037.931034482759,Rennes
35200.0,Maison,3989.859332043197,37,1776.1904761904761,6063.829787234043,Rennes
35210.0,Maison,1392.6434908374647,33,531.7073170731708,5555.555555555556,Combourtillé
35220.0,Appartement,2322.9676313896994,11,617.283950617284,3232.5581395348836,Châteaubourg
35220.0,Maison,2248.5663991271763,39,645.1612903225806,3363.6363636363635,Saint-Jean-sur-Vilaine
35230.0,Appartement,2593.0346094126403,44,1535.7142857142858,4024.390243902439,Noyal-Châtillon-sur-Seiche
35230.0,Maison,2637.041180070343,74,769.2307692307693,4907.9754601227,Saint-Erblon
35235.0,Appartement,3225.843731653578,11,2692.3076923076924,3511.6279069767443,Thorigné-Fouillard
35235.0,Maison,2832.6693818133776,24,1136.3636363636363,5084.745762711865,Thorigné-Fouillard
35240.0,Appartement,1627.906976744186,1,1627.906976744186,1627.906976744186,Le Theil-de-Bretagne
35240.0,Maison,1843.2281929065705,24,666.6666666666666,3214.285714285714,Retiers
35250.0,Appartement,1916.2608502608502,7,1073.4285714285713,2492.063492063492,Saint-Aubin-d'Aubigné
35250.0,Maison,2157.0722761866946,43,531.0858267716535,6540.0,Saint-Germain-sur-Ille
35260.0,Appartement,4267.379809104418,12,2884.6153846153848,6284.810126582279,Cancale
35260.0,Maison,3725.6258296360534,25,786.5168539325842,5632.65306122449,Cancale
35270.0,Appartement,2355.989633291607,7,1981.132075471698,2678.5714285714284,Combourg
35270.0,Maison,2104.973082896505,49,685.483870967742,4403.7037037037035,Bonnemain
35290.0,Appartement,1767.207682492157,8,1296.2962962962963,2227.2727272727275,Saint-Méen-le-Grand
35290.0,Maison,1476.5328144806515,42,526.3157894736842,3443.8888888888887,Saint-Méen-le-Grand
35300.0,Appartement,1706.026385696925,82,583.3333333333334,2775.0,Fougères
35300.0,Maison,1792.7768017113763,84,722.2222222222222,3567.1428571428573,Fougères
35310.0,Appartement,2657.2010390749188,29,632.183908045977,4090.909090909091,Mordelles
35310.0,Maison,2434.2774714538755,68,513.6363636363636,4899.3288590604025,Bréal-sous-Montfort
35320.0,Appartement,2827.7138157894738,2,2234.375,3421.0526315789475,Crevin
35320.0,Maison,1833.9231956883796,48,750.0,3983.0508474576272,Crevin
35330.0,Appartement,1458.3986472259417,5,536.6492146596859,2394.3661971830984,La Chapelle-Bouëxic
35330.0,Maison,1272.015100626014,36,562.5,2822.222222222222,Les Brulais
35340.0,Appartement,2858.7786966951658,5,2101.010101010101,3651.1111111111113,Liffré
35340.0,Maison,2452.333924978999,56,678.7330316742082,6017.857142857143,Liffré
35350.0,Appartement,3276.5003753732103,5,2602.9411764705883,3870.967741935484,Saint-Méloir-des-Ondes
35350.0,Maison,3434.467412388381,45,1012.2699386503067,14358.97435897436,Saint-Coulomb
35360.0,Appartement,1962.2201577700735,6,851.8518518518518,2573.7704918032787,Montauban-de-Bretagne
35360.0,Maison,1850.8251794821765,48,554.8098434004474,5602.5,Montauban-de-Bretagne
35370.0,Appartement,2230.0885225885227,5,1928.5714285714287,2479.8076923076924,Argentré-du-Plessis
35370.0,Maison,1622.8345459893562,65,538.9908256880734,2862.7397260273974,Argentré-du-Plessis
35380.0,Appartement,2199.886775362319,4,1510.4166666666667,2739.1304347826085,Plélan-le-Grand
35380.0,Maison,1673.1914706786854,36,509.11854103343467,3274.8824285714286,Plélan-le-Grand
35390.0,Maison,1438.84445243334,24,553.8461538461538,2523.2558139534885,Grand-Fougeray
35400.0,Appartement,4849.302331836418,234,909.0909090909091,13461.538461538461,Saint-Malo
35400.0,Maison,4932.846299327706,138,779.2207792207793,14545.454545454546,Saint-Malo
35410.0,Appartement,2689.0641718376614,28,2172.68085106383,3687.5,Châteaugiron
35410.0,Maison,2566.8843051070166,68,680.5555555555555,4036.144578313253,Châteaugiron
35420.0,Appartement,953.2360678370865,2,529.9539170506912,1376.5182186234817,Louvigné-du-Désert
35420.0,Maison,1334.2618691385053,36,566.6666666666666,4166.666666666667,Poilley
35430.0,Appartement,3032.342858438848,7,1153.3333333333333,3809.5238095238096,Saint-Jouan-des-Guérets
35430.0,Maison,3083.2773023490627,48,1396.63112,10102.040816326531,La Ville-ès-Nonais
35440.0,Maison,2062.415484783008,24,865.3846153846154,3922.0,Guipel
